text,label
팩트 티원은 젠지한테 쳐발림 ㅋㅋㅋ,1
젠지 롤드컵이나 우승해봐라,0
이따구로 할꺼면 그냥 처음부터 꼬라밖고 교전유도나 하지,1
ㅋㅋㅋ 바로 10등의 품격 나오네 브리온 딮기가 실수좀 했다고 잘하네 뭐네 하는 브리온 팬들따운!!! 다음 광동이랑 만날때 기대해 브리온 ^^,1
어차피 우승도 못할 것들이 발악을 하네,1
아까 누가 광동 다시 태어낫다고 역배 조장햇냐ㅠ,0
888룰8,1
슼갈들은 질병이야..형들. 너무 뭐라하지말자.. 아픈친구들이잖아 ㅋㅋ,1
ㅋㅋㅋ재밌었다,0
이제 그만 트페 코르키하고 제대로 하자 이길만하다 충분히,0
ㅇㅈㅇ,0
제우스 라인ck에서 원딜하다 망하지 않앜ㅅ나 ㅋㅋㅋ,0
"표식 팬타 해카림,비에고 킨드레드로 함",0
E도 못찾추고 라스칼 쳐 던지네,1
시청자수.. 처참하네 뭔가....,0
바이퍼 역대급 플래그 세웠네 ㅋㅋ,0
딜라이트 티원유스,0
퍼펙트가 좀 갈팡질팡하네,0
짜이찌엔지 88848,1
이런 딥기랑 대떡을 간 그 무관팀...,1
통새우만두 듀갈임,1
걍 20분뒤에 쳐와라좀 징징대지말고,1
아니 왜또블루야 기인 5픽해야 이긴다늗네,0
라스칼은 애초에 잘한적이없음,0
지우 너무 못해 요즘,1
DRX는 진짜 ㅋㅋ,0
용준이야 말로 월급 루팡이지 뭔소리야,1
고구마무스야...,0
우틀안 할만하긴 해,0
이름이 방광이냐 오줌누는 소리하네,1
난 ㅈ밥대전이 땡겨,1
킹겐ㅋㅋㅋ,0
티원2군 정글탑 ㅈㄴ 못함 ㅈ됐다,1
2023에 멈춰있는 팬으로써 좀 심란하네,0
88848,1
아 좀 3세트 시작해라 또 디도스탓 처할꺼냐,1
오너가 오늘 쓸어버리네 ,0
카리스 뭐하나 ㅋㅋㅋㅋㅋㅋㅋ,1
커즈가 불쌍한 이유: 저런 표식도 팀이 북미였을땐 8등딱이었다. 저런 러지 팀이면 정글이 캐니언 오너 피넛 카나비여도 못이긴다.,1
조합 dk가 좋아보이는데 요즘 lck가 바뀐건가,0
베트남 해설읕 좀 빼라,0
ㄹㅇ 바론 맛있게 먹는다,0
중계시간을 맞추기싫어서 안맞추냐고 사정이있어서 그런거지 막말로 공짜로보는 니가뭔데 시간맞추래 공짜좋아하는 구지깽깽아,0
티원 걍 제우스 아트록스 원툴임 거품 싹 빠졌노 원딜 정글 선발교체해라 존나 못하네,1
오나르 피오지,0
커재앙 수준에도 약팀에 가면 원장롤이 되는구나 ㅋㅋㅋ,0
88848의 그4도 상대가 DK여서 올라간거임.. 레알 내수전용,1
광동은 그냥 ㅋ 답이없노 재능없는 프로게이머가 최대한으로 노력했을 때 부딪히는 한계를 그대로 보여주는듯 ,1
대 상 혁,0
어 팔팔이형이야~,1
어 88팔이 형이야,1
상혁이형빼고 나가있어야되는 경기였는데 ,0
gg ㅋㅋㅋ,0
불독도 버릴때 됐다,1
브리온은 빠따치는거 도입해라,1
쵸비는 신이다,0
4용 왜줌? 카리스가 어차피 던지는데 4용먹지,1
엄,0
오메,0
드릉드릉 출발,0
저희나라 중국팀 젠지 파이팅!! 저희나라 선수들 파이팅!!!,1
콜미도 괴못하는데 콜미한테 미드차이 내는 카리스는 도대체 ㅋㅋㅋㅋ,1
뻘궁 ㅋㅋㅋ,0
징크스 탐켄치 예상하고 자르반픽 준비한거같은데,0
중국팀 왜빨아줌 simple dark?,1
유 튜브,0
분석데스크 어디감,0
한화한테 지고 왜 묻지도않은 옛날성적을 상시 도배하면서 젠지를 찾나요? 슼갈은 사실 젠지가 너무 그리운건가요?당장 한화 담원 한테이길지도 장담못하는데 본인팀 걱정안하나요? (진짜모름),1
ㅋㅋㅋㅋㅋㅋ 낀낑이 vs 무지성 T1 대결이네 ㅋㅋㅋ 어 쵸비가 다 캐리해서 끝나 ~ 슥갈들아,1
대 정 훈,0
광고,0
"젠지 리그우승말고 뭐있음? ㅋㅋ 젠지팬들 순위에 목매네 국제전 광탈하는 젠지팬들 맘아프겠네 리그에서만 우승해봐라 우물 안 개구리지 ㅋㅋㅋㅋㅋㅋㅋㅋ 이거보고 흥분해서 1557 ,T4쳐봐 니넨 중국인이고 888488 이니깐 ㅋㅋㅋ 불쌍하다 ㅋㅋㅋㅋㅋ 어떻게든 페이커 흉볼려고 그러고 니네 인생이나 잘살아라 ㅋ",1
씨맥 명장병인가,1
젠지가 왜 월즈 광탈하는자 알려줌,1
ㄴㅈ,0
?,0
대상혁의 호적수는 쵸비뿐이다,0
클템 밑 다 입다물어.....,1
으 라 차 차 킹 겐,0
티원역사 올해로 막내린다 ㅇㅇ 바이퍼 못데려오면 느그들은 거기까지임 어차피 미드는 못바꾸잖아?,1
역시 중국어는 젠평~,1
1557,1
대상혁 오늘 개똥싸실예정,1
응 88848,1
열등감에 쩌든 젠갈들 디도스 공격 멈춰라. ,1
줄경사네 ,0
좋밥게임은 안건답니다,1
"쇼메이커는 메이킹을 못하는 노메이킹 , 켈황은 하드 쓰로잉의 대가 디플러스 기아의 마스코트들을 지지 합니다",1
국제전 망신준 젠첩들은 나가주세용 ㅠ,1
생방이에요~ 서버따로 만들었음 어그로 끌리지마셈,0
ㅋㅋㅋㅋㅋㅋ,0
젠지팬인데 88848이라고 그만 놀려주세요,1
저걸 왜 침 걍 빠졌으면 살았을지도모르는데,0
헤나가 도망간거임,0
젠지 국제전 나가면 죽쑤는데 그냥 내일도 지자,1
다섯글자로 웃겨준다 앵그리티원 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
"우디르를...,",0
5명 다 실실 쪼개네 쳐 발려놓고 ㅋㅋㅋㅋㅋ,1
두팀다 선수들 클라스는 쩌네,0
테스터훈 농심이노,0
1557,1
티한젠 3강에결승전은 결국 한화 vs 티원 확정이네,0
미드 4밴을 때리네,0
1557,1
페이커는 언제쯤 못해지냐,0
? 오너는 왜 쓸데없이 어슬렁 거리다 죽냐. 트롤임?,1
세체미끼,0
ㅋㅋㅋ 시부레 3대0 아니여서 정말 깊은감사ㅎ,1
제카쉑 하는게 없노,1
어 팔팔이형은 좀 나가잇어~,1
미쳤네,1
롤 최고의 씨씨는 에어본이지 모르면 롤 알못,0
모의고사 맨날 잘 치면 머하냐 수능때 쳐 말아먹는데,0
여기서까지 싸우는 사람들은 도대체 어떤 삶은 살고 있는걸까 진짜 응원한다,0
제발 사람들아 아는 숫자가 14578 밖에 없냐고....그만하자 ,1
딮기보다 못하는 티원,1
롤드컵 4강직전에 대기실에서 페이커랑 꼬감독이랑 멱살잡고 싸우면 누구 잘못임?,1
ㅋㅋ켈린은 진짜못하네,1
제리 유미?,0
갓케리아,0
????,0
걍 테디 캐리로 drx가 이길거 같은데,0
ㅈㅈ,0
ㅅ ㅣ발 무슨 댓글 흐름이 3초마다 바뀌녀,1
디도스 그만해주세요ㅠㅠ 젠선족분들ㅠㅠ,1
이게 LPL ,0
대황비 ㅋㅋㅋ,0
팡희 힘내라,0
캐니언... 개슬프네,0
캐년 행복해보이네...,0
탐켄치 모하노??,0
궁금한데 젠지는 왜 LPL에서 안보이나요?,1
888888,1
킹겐....,0
미래에서 왔습니다,1
대 황 비,0
1557\,1
ㅋㅋㅋ 젠지 어처피 국내만 깡패 ㅋㅋ,1
터졌다,0
롤드컵 왜이리 노잼됐로,0
1557,1
진짜 존나 부끄럽케 ㅋㅋㅋㅋ,1
10년만에 나타난 마타의 뉴네오 탈수기 ㅋㅋ,0
바텀 2원딜이 대세??,0
88848,1
초반 2킬 먹은 트타가 하는게 아무것도 없다,0
케리아 그팀팬들이 욕해서 그럼 ㅠㅠ,1
애초에 경기 얘기도 안하는건 젠지팬임 이와중에도 슼만 욕함 쟤들은 팬이 아님 그냥 티원까기용 가면임,1
그게 아니고 에포트가 다 망치고있던거지,1
^벤치^,1
탑 상륙작전 ㄷㄱ,0
88848 땜에 퍼즈느 점;;,1
"DRX는 플이 다있고 KT는 플이 다없어서 바론자체는 칠만했어. 신짜오쪽 안봐주니까 체력관리 안된게 문제고, 바론을 끝까지 친것도 문제임",0
ㅇㅅㅇ하면 뒤진다 진짜,1
88848,1
플퀘 함 가자,1
형이야~,0
윤수빈 진짜 너무 예쁨 ,0
!호랑1이,0
윌러랑뜨면 너가 개발림 ㅋㅋ저라뎃부터 쳐바르고 와라 ^^,1
편파 해설 바로 고치노 ㅋㅋ 쫄리제,1
또던져 ? ㅋㅋㅋㅋ,0
졸라 빡친 티원 ㅋㅋㅋㅋㅋ,1
엄릴이 아니라 카루마 플뺏는데 롤알못련들 ㅋㅋ,1
박망파,0
보안의 중요성,0
씨맥 또 선수들만 ㅈㄴ 패겠네 ㅋㅋㅋ,1
아아악 LPL의 호랑이 줴엔지가아아악!!,0
1633,1
페이커 개잘했다,0
오피셜)LCK측에서 발견한 핑이슈는 젠지측의 Didos 공격으로 인한 문제발생이기에 이에 따른 조치로 젠지의 승점몰수 및 플옵자격박탈///오피셜)LCK측에서 발견한 핑이슈는 젠지측의 Didos 공격으로 인한 문제발생이기에 이에 따른 조치로 젠지의 승점몰수 및 플옵자격박탈///,1
젠지팬들은 마라탕 드시러가주세요~,0
몬가 슬프다 에포트 왜이리실력이 줄었냐 ㅠ_ㅠ;,0
왜 시작 안함,0
진짜 롤하는애들은 지능이낮은게 보임. 광동 취소면 어떠한 공지도없이 취소하겠냐. 제발 뇌가있으면 사용좀 부탁드림,1
똥카,1
커즈 트롤이냐...,1
채팅은 진짜 더럽네,0
가루라면 십 ㅋㅋㅋㅋㅋㅋ,0
와 디도스때문에 연습힘들어도 딮기는 워낙쉬워서이기네ㅋㅋㅋㅋ,0
ㅇㅅㅇ,0
이래도 솔킬 14대0은 안나오네,0
미카엘 ㅈㄴ 잘쓰긴한다,0
재밌다,0
트타님?,0
젠찌엔 짜요!!!,1
88848-212,1
진짜 미끼 대 상 혁 ㅁㅊ,0
혀에 꿀발랏나 ㅋㅋㅋㅋ,0
식물인간 드립 개웃기네 ㅋㅋㅋ,0
접대롤 ㅋㅋㅋ 티원이 징징대면 상대팀은 접대해야됨 ㅋㅋㅋㅋㅋ,1
젠지는 어떻게 강팀이 되었는가,1
지우야 해냈구나...,0
아무리 전캐를 팩트로 비판해도 성역화하는 감성충들은 받아들이질 못함 ㅋㅋ,1
불>쵸>페 ㄷㄷ,0
윌러는 지 cs 쳐먹은거밖에 없는경기였다 ㅋㅋㅋㅋㅋㅋㅋ,1
오너 너무 던지네 오늘 ㅋㅋ ,1
반응 봐라,0
근데 이런 의미도 없는 ㅈ밥팀 ㅈ밥대전은 왜 보는거냐? 이해가 안가네,1
베이비 코르키~,0
쇼메이커 좀만 더 노력하면 카사딘 쵸비만큼 할듯 ㅋㅋ,0
어차피 젠지는 전술이,0
머하자는건지 ㅋㅋ 진짜 저거 1군맞냐? ,0
서폿하나에 팀이 이렇게 무너지네,0
지우 기대된다,0
와 클로저 진짜 못한다 뭐하냐 ㅋㅋㅋ,1
진짜 ㅋㅋ,0
88848,1
(공지) T1팬들은 전부 나가주세요!! 오직 한화팬들끼리만 즐기겠습니다.질서있게 퇴장시작할게요.참고로 저는 젠지팬입니다!!!,1
와 플 예측 지린다,0
케리아 똥마려웟나봐,0
1557이 뭔가요?,1
진건 농심인데 화난건 대황젠 ㅋㅋㅋㅋ,1
주인장 여기 19금 걸어야 할듯요...,0
dk 운영은 진짜 안고쳐지네,1
똥겐 ㅋㅋㅋㅋㅋㅋ,1
근데 이건 오너 맞는듯,0
습관성 치매 라스칼...,1
충격파 쿨 개빠르네 걍 막질러도 괜찮ㄴ은듯,0
티원을 화나게하지마,0
1557이 머임?,1
따이요,1
킬 좀 그만 처먹어라 똥릴!,1
그럼 1세트 안끝나게 하겠네 ㅋㅋㅋㅋ,0
0-3,0
ㅋㅋㅋ,0
대 디 디,0
토스 대박나도 이정도네,0
무관 땅굴 ㅋㅋ,1
"""이겨""",0
중국 젠지랑 무순일인가요,0
아 제카 ... 진짜..,0
엄로저,0
아니 노틸벤을 도대체 왜안해 항상 티원 진판에서 거슬렸던거 맨날 살려놔ㅡㅡ,0
진짜 골따기 아니다 골따기도아깝네 걍 브론즈 탑베인 보는거같음 스펠 쓰는거보면 ㄷㄷ,1
아 답답해,0
에이밍 스태틱 삼 ?,0
대 황 한 화!,0
흐웨이는 저렇게 죽여도 딜이 장난없네,0
펙트: 구마유시는 페이즈 lck우승할 나이에 연습생이였다,0
"쵸비,페이커 욕하면 니들 인생이 바뀌냐?",0
1557 0 0 13 벤치혁 홧팅~!~~!!!,1
맞음ㅋㅋㅋㅋ 티원 우승 개운빨이고 젠지가 8강에서 이겼으면 웨이보가 우승했음ㅇㅇ,1
그래도 여기는 ㅇㅅㅇ치는 사람 없어서 채팅창이 클린하네,0
이러고 국제전 또 8...은 아니지?,1
우틀않 고고혓,0
진짜 개 못 하긴 한다. 36분 되가는데 이게 해설할만한게 있냐,1
888룰8이리께 ㅋㅋ,1
우리가족 행복하자,1
도란은 진짜 팀원빨로 커리어 쌓은게 맞다니깐 ㅋㅋㅋㅋ,0
88848,1
역시 티원,0
조작시작,0
중국팀한테 또 지네 티;원?,1
잭필패의 패배의 기운이...,0
88이 레클레스한테 절해라 롤드컵준우승자이시다,1
표식개자라너,0
새삼 롤드컵 우승 한번도 못한 초비가 괘대평가 받는게 참 대단하다고 느껴지네~~,1
아,0
오늘 누가 이겨도 어차피 한화선에서 정리되는데 젓1밥대전갖고 싸울필요들 없어요 형들;; 오늘 누가 이겨도 어차피 한화선에서 정리되는데 젓1밥대전갖고 싸울필요들 없어요 형들;;,1
7년차 신인 또 기어 올라왔네,0
88848은 쵸비선수가 페이커선수를 상대로 낸 킬 수입니다,1
아.. 진짜 개답답하다,0
미래에서 왔습니다 한화가 역스윕으로 스프링우승입니다,0
그미드는 포탑만 깔아도 추앙받노 ㅋㅋ,1
중국젠주빈들 무서워 ㅠㅜ,1
포킹에 쥐약인 제리가 딜각이 나올지 모르겠네 유미랑 달리 밀리오라서 밀리오 한테 포킹 계속 날리면 답없는데,0
개발렸네,0
배리나..엄청 이뻐졌던데,1
한화한테 잘 처발려라 티원아ㅋㅋㅋㅋㅋㅋㅋㅋ,1
근데 베릴은 이적해도 배신자 소리안들었는데 캐니언은 졸라게 욕처멱누..ㅋㅋㅋㅋㅋ,1
ㅋㅋㅋㅋㅋ아니 너무 타이밍이 지고나서 롤리나잇 요약이ㅜ,0
그래도 티원 대응 잘한편인듯,0
대리아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
톰버지가 밴픽해라 !! 정균아 너는 총감독해 ㅠㅠ,0
티원이 공정성 드립치는게 역겨운점 직관 익룡들 몰래바론 부쉬 티원한테 불리할 땐 소리질러서 귀맵으로 위치 알려주는데 익룡들 제지는 안하고 디도스 핑계만 댐 그냥 역겹기 그지없다.,1
오늘 피넛이 뽀삐한테 무작정w박고 강타지고 맛이 갔는데,0
진짜 개노답이네,0
팔팔팔사팧,1
우리 젠지 잘한다!!!!이제 중국만 이겨보자!!,0
dk가 만만하냐?!,0
DK화이팅,0
표현야무지네 ㅋㅋ,0
1577 2등딱 T2 화이팅~ ㅋㅋ,1
씨맥이 잘못인가 암만봐도 바텀이 그냥 개못하는데,1
88848,1
팔팔이형..,1
제카 존재감 0이네 진짜 미드차이가 너무 심했다,1
절약왕,0
루시드 깡 ㅈ되네,1
야미야미,0
한중전 드가쟈,0
오너 치팅데이 챙긴다고 반차내고 빠진게 실화입니까?,0
쵸비는 나랑 똑같은 국제전 무관임,1
페이커는 방좀빼라 양심도없나,1
페이커는 또 증명해야해 ㅋㅋ,0
아까 페이커가 던진게 줭나큼 ㅋㅋㅋㅋㅋ 대상혁,1
와 레전드ㅋㅋㅋㅋㅋㅋ이걸 지금하네,0
88848,1
근데 팀 160은 본인 장비도 아니고 피방에서 하네,0
미드 서폿 더럽게 쳐못한다,1
란,0
열등감은 슼황 ㅋㅋ,1
1557-0013 이라는 채팅은 자제 부탁드립니다.,1
대리아 혜지 시키지마라,0
콜미가 먼저 똥쌈 ㅋㅋ,1
1557 ㅋㅋㅋㅋㅋㅋㅋ T1 팬들 잘가요~~ ,1
골드차가 없는데?ㅋㅋ,0
페이즈 트롤인가 cs뭐냐,1
아까까지 이기는 판이었는데?,0
엄 앵 란,1
이즈 한타에서 q한번 상대 맞췄냐?ㅋ,0
1위확정 ㅋㅋㅋ 티원 신라면딱하고 슼갈들 분노하는거까지 보고 자야지,1
ㅈㅈ,0
?,0
88848급인데 광동 ㄹㅇ? 처참하누 ㅠㅠㅠㅠ 울 페이커는 롤컵우승했는데 누구는 5년동안 88848이라..흠~~~페이커의 최저점이 누군가의 최고점이라 흠~~~,1
죶비치면 신고합니다 신인6년차 무관그미드 어워드벤치라고 놀리지마세요 차도 죶고 숙소도 죶은데 별풍 마니 싸주세요,1
하..,0
골드 찍고 입털어 tlqkftoRlemfdkㅋㅋㅋㅋㅋ,1
그팬들 간혈적 발작일으키네 진짜,1
뭔딜량이 4.7이냐,0
또 스테틱 원딜 메타인거냐ㅣ;;;,0
88848이 불편하면 문제가 있는겁니다,1
얘네 뭐하냐?,0
일단 세나..를 올려놔,0
(하늘이 우릴 돕는데?) 88848,1
미드 무료로드리게스,0
따이후앙비 ㅋㅋㅋ,1
888488이 뭔가요?????????ㅋㅋ,1
젠지랑 같이라고 야랄하는 애는 뭐노,1
아니 왜 용 안먹는데\,0
정화 왜써..,0
잘생겼다,0
개소리하지마라 무슨 쵸비가 페이커를 패냐 반대로 페이커가 쵸비 소릴 14번 땃다 쵸비는 페이커상대로 솔킬딴적도없고,1
젠지는 중국에게 8연패 중입니다~(진짜앎),1
도맘들 컷 ㅋㅋㅋㅋㅋㅋㅋ 제도기두는 무슨 도란은 빼라 진심 무관따리가 왜 제우스 기인이랑 비빔 도맘들 수준 ㅋㅋ,1
슼갈분들 화내지 마세요 ㅠ,1
중국팀응원하는애들도 있구나,1
킬 좀 그만 처먹어라 똥릴!,1
88848이 입터네 ㅋㅋㅋ,1
퍼펙트가 크산테로 제우스 럼블한테 개쳐맞은거 그대로 보여주네 ㅋㅋ,1
1557이 뭐냐면 페이커가 2019년도 제우스 카나비 룰러 케리아라는 슈퍼팀을 데리고 롤드컵 결승에서 쵸비한테 15분 57초만에 패배한 경기를 말합니다.,1
?머임,0
방금판 아우솔이 고혈빨고 ㅈㄴ 못했는데,1
이거 쵸비 달라는 애들은 양심이 있냐?,0
진짜 소수의 여자 티원 팬으로써 1557 치면 제 아는 일진과 인맥으로 다 처벌하겠습니다.,1
바론판단으로 한방오브한방에 겜이 터져버렷다 ㄷㄷ 결국 저 젠지식 눕롤 또 못 뚫엇다,0
롤드컵인가요?? 왜 중국팀이랑 경기하고있나요??,1
아까 누가 다이아 드립하잖아 카리스가 프로에서 낮은 레벨이지 다딱하고 비교하고 있네..;; 시바 역시 온라인 여포들..ㅋㅋㅋ,1
건죽간 ㅋㅋㅋㅋ,0
미드차이보단 정글차이지 ㄹㅈ들아,1
죄송합니다 티원팬인데 너무지겨워서 못하는 쇼메욕하면서대기중이였읍니다:face-purple-crying::face-purple-crying:,1
허수는 고혈캐좀하자,0
ㅋㅋ지금 시작한다면서 진짜 전 존나 굽네 싸대기마렵게,1
지금 왔는데 도란 오늘도 또 움?ㅋㅋㅋㅋㅋㅋㅋ,0
10분남았넹 한남들 벅벅긁으면서 기다릴동안 난 씻고 팩하면서 더 미모돼야겠다,1
깡통용먹으려고 겜내주는팀 ㅋㅋㅋ,0
바이퍼 무빙 ㄷ,0
녹화 방송이라고 병toss들,1
익룡들 날뛰겟네 ㅋㅋㅋㅋㅋㅋ,0
눈이 썪는것 같아,1
kt는 거품이 아니라 애초에 고평가 한 사람이 롤알못임ㅋㅋ,1
리그 우승하고도 매번 월즈 8강 ㅋㅋㅋ,1
타팀 까내리는건 슼평아님?,1
꼬감 화이팅 ,0
오너 결국 2군한테 밀렸노..역시,1
1557 화이팅,1
젠피팬으로서 쵸비 무관 인정합니다..,1
태윤이 그동안 그렇게 못함?? 어느정도로??,0
디도스 ?,0
88848 좀 그만 말해주세요;; 그냥 경기봐요,1
짱꺠들은 알아서 거르자~,1
익룡 존나 시끄럽네 ㅋㅋ,1
밴픽 누가 이긴거임?,0
^기프트^,0
와,0
게임을 하면 평가가 내려가는 대황딮,1
불독 존야 좋았다,0
좌좀식 마인드 : 디도스 페이커 탓이다,1
젠지 없는 우승이라 빈집털이라고 하기에는 젠지가 8강에서 자멸했으니깐 지들 못해서 떨어졌으니 정정당당 아닌가,1
내려놓은 왕관 다시쓰러 가자,1
1557?,1
머 아직도 안하노,0
쭈압쭈압 대상혁 ㄷㄷ,0
그팬들 pog 쵸비 줄까봐 ㅂㄷㅂㄷ 거리누,1
폴루가 이거 물건인데?,0
불 아들은 불효자냐,0
똥카,1
원래 한화는 바닥에서 논다 야구든 롤이든 ,0
88848,1
롤도사,0
88848,1
헬로키티 픽 왜저러냐 너무 즐겜하는거아니냐 ㅋㅋ ,0
1747,1
중국팀이 lck 우승했으니 국제전 우승이기도함,1
구마유시 머리 크긴 진짜 크다 ㅋㅋㅋ,0
의문의 농심팬들 부들부들중 ^^ ,0
88848,1
젠첩 왜 이리 많지,1
뒷북은 켈황,0
젠지팬분들 1세트 이겼는데 왜이렇게 화나 계신가요..? 8딱8딱 거리시는 모습들 굉장히 안쓰럽네요...,1
엄디디랑 베릴 왜이러냐,1
상체 ㅈ망했네 ㅋㅋㅋㅋㅋ,1
제우스 승부조작임 ㄹㅇ,0
젠지 중국이나 가버려,1
프로는 F시작해 바보야,0
인생 업적이 티원 팬인 애들은 병원좀 다녀야 됔ㅋㅋㅋㅋㅋㅋ,1
젠지의무결성을 단호히 지지합니다. 짜요!,1
또 루시안?우틀않ㄷ,0
스몰덬ㅋㅋㅋㅋㅋ 우르곳 파이크 왜함?,0
딮기는 진영선택도 못하네,1
?,0
1557,1
퍼펙트 ㄹㅇ 방출안함? 쟤때매 kt힘을못쓰는데,1
딜 야무지게 넣네,0
오늘 옵저버 왜이러냐,0
개숏습이 팔팔이형보다 낫네,1
이거 페이커였음 그냥 개발렸을듯,1
게임이 노잼 운영하고있는데 해설이어케재밌냐 빡통들아,1
무관비가 무관인이유 ㅋ,1
켈황,0
T1 까는애들은 간첩아니면 가족중에 조선족 분명히있음 ㅋㅋ ,1
존나 스트롱...,1
아 오늘도 ㅈ밥 대전이네 잠이나 자러가야지,1
파묘 범인 김고은입니다.,0
젠첩은 항상 내로남불이 패시브,1
이렇게 해도 이기네,0
든버지 알콜성 치매,1
란도란도야... 바이퍼 비벼주면서 싸워보지,0
젠지도 BLG 익룡때문에 8강딱한거임? ,1
88848,1
구마 스펠 ㅋㅋㄹㅈㄷ,0
젠지팬 : 정상 / 젠첩 : 개ㄸㄹㅇ,1
와 금일 경기한다해놓고 기습경기했네 디도스범들 얼타겠네 역시 대황lck ㄷㄷ,0
대 똥 불,1
lpl 88848 내수용 지리네 ㅋㅋ,1
강약약강의 한국화약. 제발 2대 떡 빨리 끝내줘 다음경기 보게,0
쵸비는 진짜 ㅋㅋㅋㅋㅋㅋ,0
노틸만했니?,0
이래도 1557이 안나오네?,1
교도소 출소한지 3일됬습니다...1557하지마세요... 찾아갑니다 한다면합니다.. 조용히 게임즐기고 싶습니다.,1
이딴게 프로게이머인가요?,0
와 진짜 숨막힌다 ㅋㅋㅋㅋㅋㅋ,0
3강아님 티원 1황임. 젠지는 메타적응못함. 페이즈가 세나메타 못한다. 메타주도를 티원이하는데 젠지가 티원을 우째이기누?,1
ㅇㅅㅇ,0
1557 과거형 88848 현재진행형,1
대 상 혁,0
갔노..,0
아니 너무 의도가 눈에 띄노,0
대 황 란,0
현장예매 실패해서 다신 lck 안본다던 천안사는 노블아 왜 아직 보고있니,0
그래서 젠지 롤드컵 우승함??ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 국내에서 패면뭐함 마땅한 성적이없는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
구마유시는 ㄹㅇ 바루스 원툴이네..,0
티원 대악마 LCK에 없는건 팩트맞지? 반박시 롤알못 인증ㅋㅋㅋㅋㅋㅋ,1
이걸 막아버리네,0
숭배하라,0
킹겐은 그 미드가 없는 월즈우승있다 ㅋㅋ 킹겐이 ㅈ으로 보임?,1
^1557 - 0013 3:0 익룡귀맵 밸류조합으로 1만2천골드 앞서고 대주기^,1
농심한테 지는 그 팀 수준ㅋㅋㅋ,1
T1 젠지한테 3년째 못이기는중 ㅋㅋ,1
왜 티원은 젠지만 만나면 처발리나요 한판도 못이기네 ㅋㅋㅋㅋㅋ 그 버스 미드 때문인가요? 제오구케 해줘 딸각 ㅋㅋㅋ,1
거지 돼지라 그런듯,1
아 디도스 알빠노 돈벌어야돼~~ 1000억 꺼억~ 광고 꺼억~,1
세나하는데 cs 못 먹는다 타령하는 새끼들은 롤 접어라 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
쵸비 피곤한가?? ,0
승부조작 매치 끝!!!!!,1
유쾌한 반란 ㄷㄷ,0
브론즈겜ㅋㅋㅋ,0
저거 광고비는 얼마일까??,0
경기는 젠지 담원인데 화난건 왜 슼갈? (진짜 모름),1
캐리아 씹 ㅋㅋㅋㅋ,1
1577 0013,1
그냥 찐따가 찐따한건데 관심주지머 ,1
쵸비 멘탈 나갔노 ㅋㅋㅋㅋㅋ,1
케리아 또 ㅈ같은표정짓고 잇겟네 ㅋ,1
어 88팔이 형이야,1
제엔지 짜응!!!하오 힘내라!LPL화이팅!!,1
진짜 다 이겨가는 게임을 이렇게 쳐 던지냐 이번 매치 지면 한동안 응원할 마음 사라지겠네...뭔 솔랭하는 것도 아니고 ㅈㄴ감정적으로 해 ㅋㅋㅋㅋ,1
대 상 혁,0
운영레벨 차이가 너무나서 초반에 킬을 개쳐먹지 않으면 절대 못이김 ,0
티원한테쳐맞고 drx한테 화내네 ㅋㅋ,1
지우 퍼펙 루시드 에포트 신인들 장난아니네,0
구ㅋㅋㅋㅋ원ㅋㅋㅋㅋㅋㅋㅋ,0
와 진짜 댓글 수준 토나온다 가정수준 보이네,1
근데 님들은 왜 찐따같이 게임가지고 싸움?,1
새로운 아나운서 들어온대매,0
1 5 5 7 - 0 0 1 3 - 한화에 3 대 떡,1
광똥은 저딴 팀한테 2퍀ㅋㅋㅋ,1
그 긴 거,0
삼성 젠지 맞다 ㅋㅋㅋ 그팬들 억까 못해서 안달이노,1
888룰8,1
쵸비 숙소 비밀번호가 88848 이었습니다. 현재는 바뀐걸로 암,1
대상혁 피지컬ㄷㄷㄷㄷㄷㄷ밴픽빨로 눕고 버스타는 조비랑 다르네ㄷㄷㄷㄷㄷㄷ,1
1557-0013,1
맹획견들 또 또 또 반란이네 ㅋㅋㅋㅋㅋ,1
T대떡 월즈우승팀 현실 = 젠지한테 13:0개처발리기 vs 한화한테 3:0 떡실신 처발리기 ㅋㅋㅋㅋ,1
아니 애초에 겜이 앙대~! 수상이력부터 달라~ LCK10회우승 월즈 4회우승하고 그담에 채팅치거랏~,1
콜미뭐함 진짜로..?,1
1557 13대0,1
한타 진짜 못하긴한다,1
헤나 화이팅 제발,0
닌바덤,0
디도스빨 한화 ㄷㄷ,1
